label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09
4	931 m^2	0.219	Chris	Computer Science	0.3074	1420	457	baseball	1286	2029
1	-256 m^2	0.874	Tony	Statistics	1.1699	-276	139	football	-763	?
4	1346 m^2	0.1698	Andrew	Robotics Engineering	0.6126	666	1646	baseball	176	1423
1	691 m^2	1.8622	eRIQ	Statistics	-0.4706	-512	51	football	386	385
2	81 m^2	0.8869	Reilly	Technology and Information Management, Computational Media	-0.9979	51	2352	tennis	1123	-896
1	581 m^2	1.5135	Eriq	Statistics	0.4434	1003	588	football	799	1559
3	1094 m^2	0.5576	Lise	Natural Language Processing, Games and Playable Media, Bioengineering	1.2055	159	-165	motor sports	449	1289
4	-117 m^2	2.0351	Andrew	Computer Science	2.5196	550	-459	baseball	854	735
3	-320 m^2	1.2823	Sam	Applied Mathematics, Games and Playable Media, Natural Language Processing, Human Computer Interaction	1.9271	565	-580	volleyball	1096	1215
2	955 m^2	-0.0479	Reilly	Data Science	-1.8071	702	523	tennis	420	104
1	-314 m^2	0.9769	Andrew	Computer Game Design	0.964	-864	1204	football	1043	103
3	-386 m^2	-0.2878	Sam	Human Computer Interaction, Applied Mathematics	0.6396	505	-995	motor sports	1993	1443
2	2017 m^2	0.268	Reilly	Bioinformatics	-0.3282	56	410	tennis	1122	1270
0	-101 m^2	0.601	Inan	Bioinformatics, Computer Engineering, Biotechnology	1.3433		1110	TRACK & FIELD	-564	1364
0	-466 m^2	0.6263	Inan	Electrical Engineering	0.4351	2489	644	track & field	573	1785
3	719 m^2	0.2581	Sam	Applied Mathematics, Human Computer Interaction	0.7016	23	-942	golf	4234	866
0	-552 m^2	-1.0117	Inan	Games and Playable Media	1.9463	242	909	running	817	955
3	1123 m^2	1.7856	Lise	Games and Playable Media, Bioengineering, Applied Mathematics, Human Computer Interaction	1.5547	108	110	basketball	281	343
4	890 m^2	0.8163	Michael	Robotics Engineering	-1.5006	-346	-784	golf	453	765
3	-252 m^2	0.0887	n/a	Computer Science	1.5632	948	159	motor sports	1918	160
2	-104 m^2	0.3104	Reilly	Data Science	-0.0214	302	1525	tennis	691	-567
2	292 m^2	1.164	Reilly	Data Science	-0.8374	-141	-192	soccer	948	-127
1	880 m^2	1.9993	Lise	Statistics	-0.2251	1608	1135	football	389	442
0	3275 m^2	1.0862	Inan	Computer Engineering	1.2493	225	1120	football	-341	1869
3	787 m^2	0.5224	Sam	Natural Language Processing, Applied Mathematics	2.1272	2274	284	volleyball	1610	470
0	-234 m^2	0.442	Fabrice	Biotechnology, Computer Engineering	1.5864	545	2051	football	-735	1421
4	1081 m^2	1.0036	Michael	Natural Language Processing, Games and Playable Media	-0.1681	-182	655	baseball	-66	1504
0	390 m^2	-0.1566	Inan	Biotechnology	1.4966	619	296	track & field	678	586
1	196 m^2	0.0823	Eriq	Computer Game Design	1.416	-252	248	football	-188	-417
4	1071 m^2	0.5821	Inan	Robotics Engineering	1.203	1513	603	baseball	-440	2700
0	-840 m^2	1.4718	Inan	COMPUTER ENGINEERING, ELECTRICAL ENGINEERING	2.8037	1785	-49	track & field	1539	838
4	1297 m^2	0.746	Andrew	Data Science	1.8002	1995	1314	golf	-226	976
3	-1359 m^2	0.0693	Lise	Bioengineering	-0.0653	453	669	volleyball	2041	2038
0	None	-0.623	Fabrice	Biotechnology, Electrical Engineering, Bioinformatics	1.4695	1486	1150	track & field	942	353
0	283 m^2	0.748	Inan	Biotechnology, Computer Engineering	-0.0062	2670	-224	running	-316	2047
0	-304 m^2	0.5865	Inan	Biotechnology, Electrical Engineering, Computer Engineering	0.7683	450	1133	track & field	-531	1266
4	1215 m^2	0.9279	Andrew	Robotics Engineering	-0.4707	789	824	baseball	2261	338
1	1464 m^2	0.6571	Tony	Computer Game Design	0.2766	595	1393	football	-415	620
2	-448 m^2	1.8604	Reilly	Technology and Information Management	-0.2027	-144	1068	tennis	2170	-830
1	941 m^2	0.1305	Eriq	Statistics	0.7285	454	953	football	-440	1682
2	1138 m^2	0.4361	Reilly	Data Science	-1.9716	1199	784	soccer	1888	-171
3	266 m^2	0.381	Lise	Bioengineering	2.2047	1502	-1598	ice hockey	1583	855
3	1356 m^2	-0.5801	Sam	Games and Playable Media	0.5497	-210	-95	ice hockey	2081	972
3	200 m^2	0.0251	Lise	Bioengineering	0.5444	-852	160	boxing	1493	559
4	982 m^2	-0.4084	Michael	Robotics Engineering	1.318	-454	-532	golf	661	-226
0	569 m^2	-0.7733	Fabrice	Electrical Engineering, Bioinformatics, Biotechnology	0.843	660	1071	running	-241	1989
3	1111 m^2	1.6133	Lise	Games and Playable Media, Human Computer Interaction	1.3198	2643	789	basketball	-78	-388
0	498 m^2	-0.3034	Inan	Computer Engineering	0.8427	379	1509	track & field	-1384	85
0	292 m^2	1.3157	Andrew	Bioinformatics, Electrical Engineering	-0.8755	-19	-495	track & field	662	193
1	1181 m^2	0.2808	Tony	Statistics	2.1954	811	337	football	322	36
0	1599 m^2	-0.4858	Inan	Bioinformatics, Electrical Engineering, Computer Engineering	2.9099	1557	581	running	2060	1621
1	-197 m^2	0.3962	Vani	Statistics	-0.8466	-1135	115	football	1559	1886
3	806 m^2	0.3339	Lise	Technology and Information Management	0.3035	-44	-149	basketball	2012	1281
0	1562 m^2	1.676	Inan	Biotechnology	0.8261	-134	-126	track & field	172	764
1	1505 m^2	1.9144	Vani	Computer Game Design	0.8778	443	-419	football	-99	453
2	1936 m^2	1.308	Reilly	Data Science	0.197	-1353	524	Soccer	911	-654
0	1682 m^2	0.5474	Inan	Technology and Information Management, Data Science	1.8079	2321	810	track & field	643	1375
4	721 m^2	0.325	Andrew	Applied Mathematics, Natural Language Processing, Human Computer Interaction, Games and Playable Media	1.5994	1127	-133	golf	1617	-951
0	2034 m^2	1.2013	Inan	Electrical Engineering, Computer Engineering	1.258	2631	-670	running	-699	472
1	2323 m^2	1.4277	Vani	Computer Game Design	1.2357	-1049	1496	football	-18	238
0	-589 m^2	n/a	Inan	Applied Mathematics	0.4699	250	-1494	track & field	2027	1697
1	1958 m^2	0.4761	Vani	Statistics	-1.2648	343	166	football	290	-47
3	-1736 m^2	1.7707	Lise	Games and Playable Media, Human Computer Interaction, Natural Language Processing	1.8925	-766	-681	motor sports	1886	1306
2	-1097 m^2	0.3379	Reilly	Computational Media	0.3697	N/A	-77	tennis	994	-237
2	2864 m^2	0.1344	Reilly	Technology and Information Management	0.9626	-1076	940	tennis	-509	-101
0	638 m^2	-0.117	Fabrice	Biotechnology, Electrical Engineering, Computer Engineering	-0.2162	2128	326	track & field	-227	257
4	579 m^2	0.719	Andrew	Computer Science	0.0644	1487	-338	baseball	236	461
3	-817 m^2	-1.082	Lise	Games and Playable Media, Applied Mathematics, Natural Language Processing, Human Computer Interaction	0.4673	567	80	boxing	1548	1351
4	1980 m^2	-0.6991	Chris	Technology and Information Management, Data Science	1.1163	2719	20	golf	169	-199
0	637 m^2	0.3099	Chris	Statistics	0.3353	1677	-312	track & field	180	-598
2	1729 m^2	-0.6262	Reilly	Technology and Information Management, Data Science	1.465	21	426	soccer	1105	478
2	1038 m^2	0.4824	Reilly	Computational Media, Technology and Information Management	0.3703	711	665	tennis	1039	-188
0	777 m^2	-0.1313	Inan	Bioinformatics, Biotechnology, Computer Engineering	1.0466	955	108	running	413	1828
3	745 m^2	-0.4902	Tony	Natural Language Processing	0.2944	528	-89	basketball	1003	863
4	1070 m^2	N/A	Michael	Computer Science	-0.2521	120	-534	golf	875	1038
1	1126 m^2	0.6748	Tony	Computer Game Design	2.8191	623	18	football	-167	1604
2	483 m^2	-1.2452	Reilly	Computer Engineering, Biotechnology	1.4343	534	8	tennis	2411	-145
4	1392 m^2	0.8251	Chris	Computer Science	0.14	1452	588	golf	1471	948
2	1358 m^2	0.5467	Reilly	Computational Media, Technology and Information Management	-0.4186	1152	624	tennis	1241	776
3	-436 m^2	0.2389	Lise	Natural Language Processing, Bioengineering, Games and Playable Media, Applied Mathematics	0.1127	641	-376	motor sports	455	894
4	586 m^2	0.3177	Michael	Computer Science	1.8871	1280	2098	baseball	1629	-695
0	2672 m^2	0.5676	Fabrice	Computer Engineering	0.0158	2495	-821	track & field	-1199	-293
4	1859 m^2	0.4452	Chris	Computer Science	0.3915	1124	-535	golf	1288	676
0	1090 m^2	-0.5885	Inan	Electrical Engineering	2.5721	-374	-372	running	690	-41
2	1865 m^2	-0.7074	Reilly	Technology and Information Management	0.0288	1426	31	tennis	2111	-749
2	432 m^2	-0.3102	Reilly	Computational Media, Technology and Information Management	-1.6378	NULL	903	soccer	932	483
3	1190 m^2	0.6907	Lise	Bioengineering, Human Computer Interaction, Games and Playable Media	0.3419	443	-882	motor sports	786	985
2	1562 m^2	-0.4933	Reilly	Technology And Information Management, Data Science	1.0456	-1266	235	tennis	293	1480
4	1275 m^2	-0.6917	MICHAEL	Robotics Engineering	-0.8157	-1089	-152	golf	586	-364
1	1085 m^2	0.9603	Tony	Computer Game Design	-1.0556	-89	-316	football	1392	1259
1	2508 m^2	0.1022	Vani	Statistics	0.1179	625	508	football	-1473	-1361
1	1747 m^2	0.2583	Eriq	Statistics	0.1691	-1459	2603	football	-1089	365
4	198 m^2	-0.361	Michael	Computer Science	1.1259	3541	1051	baseball	1465	-1107
0	1023 m^2	-0.1752	Chris	Computer Engineering, Electrical Engineering	0.3274	579	-89	track & field	1715	1993
2	650 m^2	-0.4472		Biotechnology, Electrical Engineering, Bioinformatics	1.4152	-382	472	soccer	1784	-1121
3	-1258 m^2	0.142	Lise	Applied Mathematics, Natural Language Processing	2.6826	-159	-1085	volleyball	597	1200
0	1708 m^2	0.0252	Inan	Bioengineering, Games and Playable Media	-0.3622	-82	2938	track & field	-1097	1079
0	-1979 m^2	1.0445	Inan	Electrical Engineering, Computer Engineering, Bioinformatics	2.0508	1513	-92	running	817	1906
1	-292 m^2	1.0019	Vani	Statistics	-0.3245	-434	150	running	-986	376
4	202 m^2	1.3561	Michael	Computer Science	1.7577	910	1122	golf	-249	515
2	784 m^2	0.7406	Reilly	Computational Media	-1.6135	1331	918	soccer	?	-132
4	1312 m^2	0.5841	Andrew	Robotics Engineering	-0.7511	1418	-286	baseball	599	0
2	807 m^2	0.2216	Reilly	Data Science, Technology and Information Management	0.7165	1301	387	tennis	1455	1166
2	1848 m^2	-0.8153	Reilly	Computational Media	-0.6713	1519	1994	soccer	1722	347
1	697 m^2	-0.1567	Tony	Statistics	-0.7577	254	353	football	-612	681
1	-742 m^2	0.4174	Eriq	cOMPUTER gAME dESIGN	-0.8561	519	-292	football	-9	-1291
2	933 m^2	-0.2008	Reilly	Computational Media	1.185	994	1457	soccer	2086	115
4	1493 m^2	1.2977	Chris	Computer Science	1.7332	-111	392	baseball	1861	472
1	2897 m^2	0.0101	Eriq	Computer Game Design	-0.2016	-258	1109	football	1774	104
2	1326 m^2	1.2965	Reilly	Data Science, Technology And Information Management	0.9465	-1345	1461	soccer	1474	1951
0	302 m^2	1.1878	Inan	Biotechnology, Bioinformatics, Electrical Engineering	1.2681	1164	-138	track & field	-280	1791
2	-574 m^2	n/a	Reilly	Computational Media, Technology and Information Management	-1.2655	206	924	tennis	454	205
4	1286 m^2	2.6664	Andrew	Computer Science	1.62	412	222	baseball	970	2264
3	-19 m^2	-0.2969	Sam	n/a	-0.1356	1151	-785	boxing	1556	1369
3	1452 m^2	0.4632	Andrew	Computer Science	0.063	1565	1304	motor sports	-86	597
1	1759 m^2	1.3527	Eriq	Computer Game Design	0.2979	1431	1609	football	1246	280
3	499 m^2	-0.0652	Lise	Computer Science	-0.0085	1189	1320	ice hockey	1715	982
1	904 m^2	1.0665	Tony	Computer Game Design	-1.1056	239	931	football	550	1867
0	264 m^2	0.4825	Fabrice	Computational Media	2.6452	93	-514	running	502	530
3	1460 m^2	0.2423	Lise	Human Computer Interaction, Bioengineering, Applied Mathematics	1.6724	2358	-1338	basketball	1323	2341
4	1488 m^2	0.1032	Chris	Computer Science	0.5208	-212	150	golf	76	1420
2	1023 m^2	0.5041	Reilly	Computational Media, Technology and Information Management	0.0079	-107	-293	soccer	2007	-1222
3	900 m^2	0.9651	Lise	Applied Mathematics, Games and Playable Media	1.5362	-32	1663	boxing	503	1309
0	1887 m^2	1.1878	FABRICE	Computer Engineering, Biotechnology	1.2563	-147	381	running	1128	-613
3	-1451 m^2	0.7005	Sam	Bioengineering	-0.0879	603	-1802	badminton	634	472
0	2766 m^2	1.634	NULL	Biotechnology	0.7874	2134	890	running	-721	740
2	1457 m^2	1.1189	Reilly	Technology and Information Management	-1.8022	61	315	soccer	215	-310
1	2314 m^2	0.1603	Inan	Computer Game Design	1.5184	-116	1042	football	460	541
2	725 m^2	-0.3759	Reilly	Data Science, Technology and Information Management	0.0033	-459	3018	tennis	539	386
4	1062 m^2	1.3062	Chris	Computer Science	-0.0053	1780	431	football	137	4
1	1977 m^2	0.7289	Vani	Computer Engineering, Biotechnology, Bioinformatics	-0.2954	1477	1438	football	1042	332
0	3586 m^2	-0.0854	Fabrice	Electrical Engineering, Computer Engineering, Biotechnology	1.1508	-266	-1093	running	-1732	2223
1	1718 m^2	0.5875	Vani	Computer Game Design	-0.8864	-523	540	football	643	598
4	985 m^2	0.7173	Chris	Statistics	1.1414	972	1125	baseball	2566	-519
2	285 m^2	-0.3173	Reilly	Data Science	-0.125	400	854	baseball		279
1	431 m^2	0.4187	Vani	Computer Game Design	-0.8174	521	1373	football	-680	723
1	97 m^2	-0.8673	Tony	Statistics	0.7344	312	-74	football	-74	417
1	412 m^2	-0.8526	Eriq	Computer Game Design	1.091	-688	424	football	1280	372
0	1827 m^2	2.1625	Inan	Computer Game Design	0.0921	976	-83	track & field	321	1736
1	-424 m^2	-0.379	Andrew	Statistics	-0.4448	-556	-407	football	969	-240
1	783 m^2	1.1024	Tony	Computer Game Design	0.6521	-847	698	football	635	967
4	1796 m^2	0.1917	Andrew	Computer Science	2.126	89	-113	baseball	1009	555
0	1402 m^2	0.5165	Inan	Data Science	0.1464	1672	401	track & field	-226	1138
1	-480 m^2	0.2082	Vani	Computer Science	-0.9835	948	2162	football	787	-439
4	1070 m^2	0.1463	Reilly	rOBOTICS eNGINEERING	2.0947	58	294	baseball	1246	-47
1	1541 m^2	1.4026	Tony	Computer Game Design	-0.948	650	2862	golf	N/A	-1034
0	886 m^2	0.7166	Fabrice	Electrical Engineering	0.2587	1196	1525	track & field	-1047	-108
4	1246 m^2	-0.0155	Michael	Computer Science	1.6874	328	-50	golf	1531	533
1	719 m^2	0.8891	Tony	None	0.1724	-1204	235	football	2049	-13
2	904 m^2	1.1766	Reilly	STATISTICS	-0.1811	406	690	tennis	1101	666
0	532 m^2	-0.6121	INAN	Computer Engineering, Biotechnology, Bioinformatics	1.3973	-134	-171	track & field	170	536
3	233 m^2	1.0545	Lise	Natural Language Processing, Games and Playable Media	1.1719	368	492	basketball	886	175
1	-664 m^2	1.3303	Tony	Bioengineering, Human Computer Interaction, Applied Mathematics, Natural Language Processing	-0.4856	641	-647	football	999	346
3	671 m^2	-0.4555	Sam	Human Computer Interaction, Natural Language Processing	2.6017	1811	382	ice hockey	1960	1738
4	1926 m^2	-0.0691	Michael	Computer Science	2.1828	-658	465	baseball	1177	-736
4	893 m^2	-0.4463	Chris	Computational Media, Technology and Information Management	-0.045	744	825	baseball	2233	-218
3	1091 m^2	0.4787	Sam	Games and Playable Media, Human Computer Interaction	0.6559	-101	-247	basketball	1028	228
4	-382 m^2	0.4691	Chris	Robotics Engineering	1.0401	2517	-747	baseball	1834	-37
4	748 m^2	0.9237	Chris	Computer Science	1.0745	47	-576	baseball	1410	658
0	1750 m^2	0.3814	Fabrice	Bioinformatics	0.3783	1681	408	track & field	561	-190
3	69 m^2	-0.0288	Sam	Bioengineering, Games and Playable Media, Applied Mathematics, Natural Language Processing	2.62	-205	966	volleyball	2030	180
2	1345 m^2	0.2335	Reilly	Technology and Information Management, Data Science	-0.0133	-650	424	tennis	783	53
2	383 m^2	0.81	Reilly	Technology and Information Management	-0.6255	1397	1103	tennis	1324	-157
3	1513 m^2	0.4388	Sam	Bioengineering	0.6469	929	-515	badminton	900	939
4	341 m^2	0.1024	Michael	Computer Science	1.4776	-484	945	golf	788	1622
2	802 m^2	-1.0899	Reilly	Data Science, Technology and Information Management	1.4167	-12	179	soccer	702	1611
1	1384 m^2	-0.527	Vani	Computer Game Design	-0.0129	-1575	-580	football	1773	659
2	316 m^2	0.4967	Reilly	Computational Media	0.6551	713	791	soccer	726	-618
4	472 m^2	0.3988	Andrew	Human Computer Interaction	1.2479	-602	-220	baseball	2147	-157
4	1724 m^2	-0.4538	Andrew	Robotics Engineering	2.3345	-192	1825	golf	410	-117
3	662 m^2	0.417	Lise	Technology and Information Management, Computational Media	-0.3143	376	529	basketball	1356	3013
3	1022 m^2	1.1517	Sam	Games and Playable Media, Applied Mathematics, Bioengineering	1.0778	154	396	motor sports	810	2454
3	-281 m^2	0.7492	Sam	Applied Mathematics, Natural Language Processing, Bioengineering	2.5617	-639	-773	badminton	629	1021
4	-173 m^2	0.1032	Chris	Biotechnology, Computer Engineering, Bioinformatics	0.215	2363	-443	golf	1676	132
0	885 m^2	1.3919	Fabrice	bIOINFORMATICS, cOMPUTER eNGINEERING, eLECTRICAL eNGINEERING	0.1166	745	-280	running	487	1222
4	1380 m^2	1.002	Chris	Computer Science	-0.2714	-1634	417	baseball	937	180
2	973 m^2	0.0811	Reilly	Computational Media	1.0175	-582	1302	soccer	607	-326
3	1576 m^2	0.3753	Sam	Bioengineering, Human Computer Interaction, Games and Playable Media, Natural Language Processing	1.8863	-243	450	basketball	2423	1554
1	-43 m^2	0.1663	VANI	Computational Media, Data Science	1.0596	419	1123	football	-845	1144
1	1287 m^2	1.1484	Vani	Computer Game Design	0.3021	-1061	2031	football	1477	375
2	2024 m^2	-0.8614	Reilly	Computational Media, Data Science	1.2818	307	1762	SOCCER	663	1176
